video_id,channelTitle,title,description,tags,publishedAt,thumbnail,channelId,viewCount,likeCount,commentCount,favoriteCount,duration,definition,caption
a5EWNf4AE_E,Bosch Automotive NA,Solving a vehicle with high battery voltage that's having trouble starting,"We’ll take a look at a vehicle that’s having trouble starting with a potential bad battery due to an aftermarket rubber hold down by utilizing the Bosch BAT 120 Battery and Starter/Charger System Tester, a Bosch BAT 35 Vehicle Computer Memory Saver, the OTC Battery Terminal Service Kit, a Bosch ADS 625X or ADS 625 Diagnostic Scan Tool, and a Bosch S6 High Performance AGM Battery. 
See how #boschsolves real-world problems technicians see in their shop every day.

Shop Products Featured in the Video:

Bosch Diagnostics
• Bosch ADS 525X Diagnostic Scan Tool (3945): https://www.boschdiagnostics.com/products/ads-525x-diagnostic-scan-tool 
• Bosch ADS 625X Diagnostic Scan Tool (3975): https://www.boschdiagnostics.com/products/ads-625x-diagnostic-scan-tool
• Bosch BAT 120 Battery and Starter/Charger System Tester (1699501320): https://www.boschdiagnostics.com/products/bat-120-battery-and-startercharger-system-tester 
• Bosch BAT 135 Battery Tester With Integrated Printer (1699200244): https://www.boschdiagnostics.com/products/bat-135-battery-tester-integrated-printer 
• BAT 35 Vehicle Computer Memory Saver (3926): https://www.boschdiagnostics.com/products/bat-35-vehicle-computer-memory-saver

Bosch Auto Parts
• S6 High Performance AGM™ Battery (S6585B): https://www.boschautoparts.com/p/s6-high-performance-agm%E2%84%A2-battery-s6585b- 

OTC Tools and Equipment
• OTC Battery Terminal Service Kit (4631): https://www.otctools.com/products/battery-terminal-service-kit-8-piece","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades', 'adas', 'scan tools', 'auto repair', 'auto body', 'car repair', 'vehicle repair', 'auto diagnostic', 'car scanner', 'leak tester', 'mechanical tester', 'heavy duty repair', 'fleet repair', 'diagnostic', 'bosch diagnostics', 'advanced driver assistance systems', 'scanner', 'repair shop', 'technician', 'how to video')",2022-12-29,https://i.ytimg.com/vi/a5EWNf4AE_E/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,144,1,0,0,PT2M17S,hd,true
kRmh0VdJCd4,Bosch Automotive NA,FRED TALKS Tech Tip Ram Diesel Injector Shorting Out,"Bosch Automotive Aftermarket’s Fred Padgett discusses the effects of metal shavings around the Diesel Fuel Injectors resulting in a check engine light to come on and a short circuit in 2013 to 2018 Ram 2500, 3500, 4500 trucks. 
With the help of a Bosch Diagnostics Scan tool, you can pinpoint EXACTLY what is causing the issue on your Ram truck. When using a Bosch /OTC ADS625X scan tool or equivalent to check out the DTCs you may find any of the following codes: 
P0201 (fuel injector 1 circuit/open) 
P0202 (fuel injector 2 circuit/open) 
P0203 (fuel injector 3 circuit/open) 
P0204 (fuel injector 4 circuit/open) 
P0205 (fuel injector 5 circuit/open) 
P0206 (fuel injector 6 circuit/open

Helpful Links
• Watch More Bosch Automotive Aftermarket videos and Fred Talks https://www.youtube.com/c/BoschAutoParts/videos
• Check out our Full Line of Diesel parts https://www.boschautoparts.com/g/fuel-system
• Bosch Diagnostics https://www.boschdiagnostics.com/diagnostic-systems
• Bosch Solves Playlist https://www.youtube.com/watch?v=FeEjpGu_nIA&list=PLOnOiBI0dzID4M8ThWiYFlpXOTIHCsUiN
• Read More Bosch Stories https://www.boschautoparts.com/stories

More about Bosch Diesel Injectors
Since 1997, Bosch common rail injectors have been the industry standard for Diesel Fuel systems. Bosch is known world-wide as the leader in fuel-injection technology and engineering. When it comes to choosing the right injector, the Bosch name equals quality. Bosch is the leading OE supplier of diesel fuel systems for diesel passenger cars, SUVs, van and pickup trucks. End of line testing using the exact OE test specifications. Guaranteed to provide OE performance and meet all emission specifications. Continuous improvement, manufactured with the latest upgrades to components and specifications.","('Bosch', 'BoschAA', 'Automotive', 'CarsTrouble', 'BoschDiagnostics', 'Scantool', 'FredTalks', 'TechTip', 'Techtips', 'Diesel', 'DieselFuelInjector', 'Checkenginelight', 'FuelInjectorReplacement', 'FuelInjector', 'Ram', '2018Ram', 'NewFuelInjector', '2017Ram', 'RamTruck', 'TruckIssues', 'Truck')",2022-12-14,https://i.ytimg.com/vi/kRmh0VdJCd4/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,188,5,1,0,PT2M7S,hd,false
EvEbVQ_t6wI,Bosch Automotive NA,reputation is EVERYTHING - The Right Part Matters.,"We know your reputation is EVERYTHING – Backed by customer satisfaction, and rigorous testing standards. Bosch Powertrain parts are built with high integrity ensuring you have the right part to prevent comebacks.  Bosch offers Domestic, European & Asian OEM-trusted Powertrain parts. 

Explore the “Bosch OE Difference” – delivering aftermarket parts that provide the Form, Fit, and Function of the original parts. Providing the optimal performance, reliability & durability you and your customers expect from an OEM-trusted aftermarket partner.
https://www.boschautoparts.com/reputation","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'quality', 'auto repair', 'auto body', 'car repair', 'vehicle repair', 'ignition coils', 'oxygen sensors', 'O2 sensors', 'fuel pumps', 'powertrain parts', 'powertrain', 'domestic ignition coils', 'domestic fuel pumps', 'domestic O2 sensors', 'domestic powertrain parts', 'asian ignition coils', 'asian O2 sensors', 'asian fuel pumps', 'asian powertrain parts', 'European fuel pumps', 'European O2 sensors', 'European ignition coils', 'European Powertrain Parts')",2022-11-30,https://i.ytimg.com/vi/EvEbVQ_t6wI/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,109,1,0,0,PT16S,hd,false
GrdCGNDXfzY,Bosch Automotive NA,The Right Part Matters. Reputation is EVERYTHING.,"Reputation is EVERYTHING – Bosch knows the right part matters not once, but every time. Built with high integrity and rigorous testing standards. Backed by customer satisfaction. Bosch offers Domestic, European & Asian OEM-trusted Powertrain parts.  

Explore the “Bosch OE Difference” – delivering aftermarket parts that provide the Form, Fit, and Function of the original parts. Providing the optimal performance, reliability & durability you and your customers expect from an OEM-trusted aftermarket partner. 

https://www.boschautoparts.com/reputation","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'quality', 'auto repair', 'auto body', 'car repair', 'vehicle repair', 'powertrain', 'ignition coil', 'fuel pump', 'oxygen sensor', 'O2 sensor', 'gasoline systems', 'domestic ignition coils', 'domestic fuel pump', 'domestic oxygen sensor', 'domestic O2 sensor', 'asian ignition coil', 'asian fuel pump', 'asian oxygen sensor', 'asian O2 sensor', 'European fuel pump', 'European oxygen sensor', 'European ignition coil', 'European O2 Sensor', 'domestic powertrain parts')",2022-11-30,https://i.ytimg.com/vi/GrdCGNDXfzY/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,301398,0,0,0,PT30S,hd,false
U8stZlk-MUw,Bosch Automotive NA,Bosch EVO Spark Plugs Resist Mega Knocking in Turbocharged GDI Engines,"Bosch EVO spark plugs are engineered for maximum ignition performance in turbocharged engines with Gasoline Direct Injection (GDI). They are developed and produced with the same high quality as original equipment spark plugs.

Thanks to its improved insulator design and high dielectric strength (greater than 45 kV), Bosch EVO spark plugs can withstand irregular combustion – known as mega knocking – that can occur in modern, technologically advanced engines. Learn more at:
https://www.boschautoparts.com/p/evo-spark-plugs","('Spark plugs for turbocharged engines', 'Spark plugs for GDI engines', 'Bosch spark plugs', 'Mega knocking', 'OE quality spark plugs', 'Maximum engine performance', 'Turbocharged engines', 'Gasoline Direct Injection', 'GDI', 'Irregular combustion', 'High ignitibility spark plugs', 'Bosch EVO spark plugs', 'Spark plugs', 'Spark plugs for modern engines', 'Spark plugs with long service life', 'Spark plugs for maximum ignition performance', 'Indexed Spark Plugs', 'Spark Plug Torque', 'Spark plugs for advanced engines')",2022-11-17,https://i.ytimg.com/vi/U8stZlk-MUw/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,447,6,0,0,PT3M56S,hd,false
DrvK4ovlI9I,Bosch Automotive NA,Reputation is EVERYTHING – Bosch OEM-trusted Powertrain Parts,"Reputation is EVERYTHING – Bosch offers Domestic, European & Asian OEM-trusted Powertrain parts. Built with high integrity and rigorous testing standards. Backed by customer satisfaction. 

Explore the “Bosch OE Difference” – delivering aftermarket parts that provide the Form, Fit and Function of the original parts. Providing the optimal performance, reliability & durability you and your customers expect from an OEM-trusted aftermarket partner. https://www.boschautoparts.com/reputation","('Original equipment aftermarket parts', 'High quality gasoline aftermarket parts', 'High quality ignition coils', 'High quality oxygen sensors', 'High quality fuel pumps', 'OE quality aftermarket ignition coils', 'OE quality aftermarket oxygen sensors', 'OE quality aftermarket fuel pumps', 'Aftermarket gasoline parts', 'Aftermarket powertrain parts', 'Aftermarket Automotive Parts', 'Automotive Aftermarket', 'Bosch', 'Bosch Automotive Aftermarket', 'Ignition Coils', 'Oxygen sensors', 'Fuel Pumps', 'Gasoline Parts')",2022-11-16,https://i.ytimg.com/vi/DrvK4ovlI9I/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,2893,10,1,0,PT2M46S,hd,false
Kg4i6M8AALc,Bosch Automotive NA,FRED TALKS Tech Tip Honda CRV O2 Sensors,"Bosch Automotive Aftermarket’s Fred Padgett discusses the common issue among 2007-2009 Honda CRVs.  A check engine light that may indicate the need to replace the O2 sensor and repair the wiring harness at the same time. For those who own Honda CRVs and need an oxygen sensor replacement, it is important to note that the wiring harness repair kit should be installed as well.

With the help of a Bosch Diagnostics Scan tool, you can pinpoint EXACTLY what is causing that #checkenginelight on your Honda CRV When using a Bosch /OTC ADS625X scan tool or equivalent to check out the DTC's you may find any of the following codes: 

– P0134 = Air fuel ratio heater system malfunction
– P0135 = Air fuel ration heater circuit malfunction
– P0171 = Fuel system too lean
– P1157 = Air fuel ratio circuit high voltage

Helpful Links 
• Watch More Bosch Automotive Aftermarket videos and Fred Talks https://www.youtube.com/c/BoschAutoParts/videos
• Check out our Full Line of Oxygen Sensors and Engine Management Portfolio https://www.boschautoparts.com/g/oxygen-sensors
• OTC Took Kit 4437 https://www.otctools.com/products/8-piece-sensor-socket-set
• Bosch Diagnostics https://www.boschdiagnostics.com/diagnostic-systems
• Bosch Solves Playlist https://www.youtube.com/watch?v=FeEjpGu_nIA&list=PLOnOiBI0dzID4M8ThWiYFlpXOTIHCsUiN
• Read More Bosch Stories https://www.boschautoparts.com/stories

More about Bosch O2 Sensors
It’s been more than 40 years since Bosch invented the Oxygen Sensor and began series production in 1976. That same year, the Volvo 240/260-series became the first passenger car equipped with the new Bosch sensor. From there, production grew steadily, and the Oxygen Sensor became an essential tool for fuel efficiency and the reduction of CO2 emissions. To date, Bosch has produced 1 billion Oxygen Sensors. It took 32 years – from 1976 to 2008 – to reach the production record of 500 million pieces, but only eight years – from 2008 to 2016 – to double the production figures to 1 billion sensors. Bosch Oxygen Sensors continue to lead the market with their high-quality reputation; an attribute that has defined Bosch since its inception.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'adas', 'auto repair', 'car repair', 'vehicle repair', 'car scanner', 'bosch diagnostics', 'CarsTrouble', 'FredTalks', 'TechTip', 'Techtips', 'O2Sensor', 'O2Sensorreplacement', 'Checkenginelight', 'hondaCRVIssues', 'hondaCRV', 'hondacrvcommonissues', 'hondaCRVcheckenginelight', 'Honda', 'CRV', '2007CRV', '2008CRV', '2009CRV', '2007hondaCRV', '2008hondaCRV', '2009hondaCRV', 'OTCtoolkit', 'OTC')",2022-10-25,https://i.ytimg.com/vi/Kg4i6M8AALc/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,488,9,1,0,PT2M3S,hd,false
wKJjKyRNK8E,Bosch Automotive NA,FRED TALKS Tech Tip Ford Diesel Injectors,"Bosch Automotive Aftermarket’s Fred Padgett discusses the effects of a broken injector hold down clamp in 2011-2012 Ford trucks. Ford trucks can develop rough running conditions due to damage of the piece that holds a diesel injector in place which also leads to DTCs on the instrument panel.

With the help of a Bosch Diagnostics Scan tool you can pinpoint EXACTLY what is causing the issue on your Ford truck. When using a Bosch /OTC ADS625X scan tool or equivalent to check out the DTCs you may find any of the following codes: 

P0300 Random or Multiple Cylinder Misfire Detected 
P0301 Cylinder 1 Misfire Detected 
P0302 Cylinder 2 Misfire Detected
P0303 Cylinder 3 Misfire Detected
P0304 Cylinder 4 Misfire Detected 
P0305 Cylinder 5 Misfire Detected 
P0306 Cylinder 6 Misfire Detected 
P0307 Cylinder 7 Misfire Detected 
P0308 Cylinder 8 Misfire Detected

Helpful Links
• Watch More Bosch Automotive Aftermarket videos and Fred Talks https://www.youtube.com/c/BoschAutoParts/videos
• Check out our Full Line of Diesel Injectors https://www.choosetherightinjector.com/
• Bosch Diagnostics https://www.boschdiagnostics.com/diagnostic-systems
• Bosch Solves Playlist https://www.youtube.com/watch?v=FeEjpGu_nIA&list=PLOnOiBI0dzID4M8ThWiYFlpXOTIHCsUiN
• Read More Bosch Stories https://www.boschautoparts.com/stories

More about Bosch Diesel Injectors

Since 1997, Bosch common rail injectors have been the industry standard for Diesel Fuel systems. Bosch is known world-wide as the leader in fuel-injection technology and engineering. When it comes to choosing the right injector, the Bosch name equals quality. Bosch is the world's leading OE supplier of diesel fuel systems for passenger cars and trucks. Bosch innovations in common rail fuel injection led the modern diesel revolution. Bosch aftermarket products are produced to the same exact specifications as our OEM products. With the Bosch eXchange program, you will receive a new injector or high-quality remanufactured unit in the box. Bosch injectors are the standard for the industry and provide superior performance and durability. Bosch injectors are manufactured to original equipment specifications.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'quality', 'auto repair', 'car repair', 'vehicle repair', 'car scanner', 'bosch diagnostics', 'BoschAA', 'CarTrouble', 'FredTalks', 'TechTip', 'Techtips', 'Diesel', 'DieselInjector', 'DieselInjectorreplacement', 'Fordtruckengine', 'Ford2011truck', 'Fordtruckgasengine', 'Ford', 'truck', 'Dieselinjectorcleaning', '2011Ford', '2012Ford', 'Injector', 'Fordengine')",2022-10-25,https://i.ytimg.com/vi/wKJjKyRNK8E/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,111,4,0,0,PT1M9S,hd,false
62zfeTtZWzA,Bosch Automotive NA,FRED TALKS Tech Tip Chrysler Ignition Coils,"Bosch Automotive Aftermarket’s Fred Padgett discusses the Ignition Coil issue with certain vehicles manufactured by Chrysler. If owners complain of a rough running engine with a check engine light on, they may be looking at an engine performance issue concerning the vehicle’s #IgnitionCoils. This issue may occur for the following vehicle models:

2015-2017 Chrysler 200, 2015-2019 Jeep Renegade, 2017-2020 Jeep Compass, 2015-2019 Ram ProMaster City, 2014-2020 Jeep Cherokee, 2013-2016 Dodge Dart, 2016-2018 Fiat 500X

With the help of a Bosch Diagnostics Scan tool, you can pinpoint EXACTLY what is causing that #checkenginelight on your vehicle. When using a Bosch /OTC ADS625X scan tool or equivalent to check out the DTC's you may find any of the following codes: 

- P0300 = misfire in random or multiple cylinders
- P0301 = Cylinder 1 Misfire Detected
- P0302 = Cylinder 2 is misfiring and is not getting the necessary spark to its spark plug
- P0303 = ECU detects multiple misfires from cylinder 
- 3P0304 = Cylinder 4 is not firing properly

Helpful Links
• Watch More Bosch Automotive Aftermarket videos and Fred Talks https://www.youtube.com/c/BoschAutoParts/videos
• Check out our Full Line of Ignition parts https://www.boschautoparts.com/g/ignition-parts
• Bosch Diagnostics https://www.boschdiagnostics.com/diagnostic-systems
• Bosch Solves Playlist https://www.youtube.com/watch?v=FeEjpGu_nIA&list=PLOnOiBI0dzID4M8ThWiYFlpXOTIHCsUiN
• Read More Bosch Stories https://www.boschautoparts.com/stories

More about Bosch Ignition Coils
All Bosch ignition coils are built to achieve or exceed OE specifications and are known industry-wide for their reliability and performance. Bosch ignition coils convert low voltage into high ignition system voltage, creating an electric spark sent to the spark plugs which ignites the fuel.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'DIY', 'quality', 'auto repair', 'car repair', 'vehicle repair', 'CarsTrouble', 'FredTalks', 'TechTip', 'Ignition', 'Igntioncoilreplacement', 'CheckEngineLight', 'ignitioncoil', 'ignitioncoilissues', 'Chrysler', 'Jeep', 'JeepRenegrade', 'JeepCompass', 'JeepCherokee', 'DodgeDart', 'RamProMasterCity', 'Fiat500X', '2019Jeep', '2017Chrysler', 'Ignitioncoilcleaning', 'Scantool', 'BoschDiagnostics', 'Automotive', 'BoschAA', 'Techtips')",2022-10-25,https://i.ytimg.com/vi/62zfeTtZWzA/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,121,3,0,0,PT2M3S,hd,false
kQPtiNbheTw,Bosch Automotive NA,Side Lock arm installation for PerfectView wiper blades.,"PerfectView wiper blades by Bosch - Installation video for Side Lock connection.
Consistent performance in all weather - Double precision-tensioned steel spring applies consistent pressure along the entire blade length.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2022-10-19,https://i.ytimg.com/vi/kQPtiNbheTw/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,168,0,0,0,PT23S,hd,false
yiGcvniJ5Eo,Bosch Automotive NA,Top Lock Large arm installation for PerfectView wiper blades.,"PerfectView wiper blades by Bosch - Installation video for Top Lock Large connection.
Consistent performance in all weather - Double precision-tensioned steel spring applies consistent pressure along the entire blade length.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2022-10-19,https://i.ytimg.com/vi/yiGcvniJ5Eo/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,511,1,0,0,PT48S,hd,false
